Post_Date,Neighborhood,Price,Title,Url,Bedroom,sqft
2022-08-18 14:22:00,Tukwila,1852.0,Home Here at Seasons!! 2 Bedroom / 1 Bath !!,https://seattle.craigslist.org/see/apa/d/seattle-home-here-at-seasons-bedroom/7523096461.html,2.0,915.0
2022-08-18 14:20:00,Seattle,4200.0,"Laurelhurst/Sand Point Townhome Near Seattle Children’s, U-Village!",https://seattle.craigslist.org/see/apa/d/seattle-laurelhurst-sand-point-townhome/7523095771.html,3.0,1583.0
2022-08-18 14:20:00,Columbia City,2050.0,"SEATTLE'S MOST DESIRABLE NEIGHBORHOOOD, Extra Storage, Rooftop Deck",https://seattle.craigslist.org/see/apa/d/seattle-seattles-most-desirable/7523095690.html,1.0,650.0
2022-08-18 14:20:00,"2615 1St Avenue, Seattle, Wa",1939.0,"Studio with Cozy Sleeping Alcove, Stainless kitchen, Belltown area",https://seattle.craigslist.org/see/apa/d/seattle-studio-with-cozy-sleeping/7523095650.html,,439.0
2022-08-18 14:20:00,Seattle,3240.0,Condo Quality with modern finishes throughout home 6wks FREE- Belltown,https://seattle.craigslist.org/see/apa/d/seattle-condo-quality-with-modern/7523095590.html,2.0,907.0
2022-08-18 14:20:00,Seattle,3460.0,"Rooftop community clubroom, 3rd & 4th floor meeting rooms, Elevators",https://seattle.craigslist.org/see/apa/d/seattle-rooftop-community-clubroom-3rd/7511227795.html,2.0,957.0
2022-08-18 14:20:00,Seattle,2413.0,Seattle One Bedroom For Rent,https://seattle.craigslist.org/see/apa/d/seattle-seattle-one-bedroom-for-rent/7523095519.html,1.0,555.0
2022-08-18 14:19:00,"Belltown, Slu, Queen Anne",2432.0,Spacious One Bedroom in the Heart of Belltown!,https://seattle.craigslist.org/see/apa/d/seattle-spacious-one-bedroom-in-the/7523095409.html,1.0,659.0
2022-08-18 14:19:00,Seattle,2514.0,Luxury Living in This 1BR Townhome at the Iconic Sitka Apartments,https://seattle.craigslist.org/see/apa/d/seattle-luxury-living-in-this-1br/7523095189.html,1.0,
2022-08-18 14:19:00,"521 Stadium Place S, Seattle, Wa",1756.0,Bright Open Floor Plans at The Wave!,https://seattle.craigslist.org/see/apa/d/seattle-bright-open-floor-plans-at-the/7522206464.html,,469.0
2022-08-18 14:18:00,2401 S Jackson St,3896.0,"Vinyl Plank Wood flooring, Walk-in Closets*",https://seattle.craigslist.org/see/apa/d/seattle-vinyl-plank-wood-flooring-walk/7523066570.html,2.0,1242.0
2022-08-18 14:18:00,"2624 Western Avenue, Seattle, Wa",1249.0,"Very tall ceiling, Pets are welcomed, Studio apt **Short Term Leases**",https://seattle.craigslist.org/see/apa/d/seattle-very-tall-ceiling-pets-are/7522227050.html,,300.0
2022-08-18 14:17:00,West Seattle,1575.0,Amazing Brand New Apts in West Seattle! The Bridge is OPENING 9/18!,https://seattle.craigslist.org/see/apa/d/seattle-amazing-brand-new-apts-in-west/7523094220.html,1.0,507.0
2022-08-18 14:15:00,Capitol Hill! Paramount Theater!,1833.0,Capitol Hill studio with Balcony! Tour today!,https://seattle.craigslist.org/see/apa/d/seattle-capitol-hill-studio-with/7523093572.html,,415.0
2022-08-18 14:14:00,"11301 3Rd Ave Ne , Seattle, Wa",2185.0,Close to Shopping and light rail station - Business Center- Bark Park,https://seattle.craigslist.org/see/apa/d/seattle-close-to-shopping-and-light/7523093029.html,1.0,625.0
2022-08-18 14:13:00,Seattle,4700.0,Spacious Two Bedroom With Fantastic Views - Balcony,https://seattle.craigslist.org/see/apa/d/seattle-spacious-two-bedroom-with/7523092895.html,2.0,1213.0
2022-08-18 14:12:00,"255 Lenora St, Seattle, Wa",6183.0,Luxury You Can Afford! Water Views and Peace Of Mind Included!,https://seattle.craigslist.org/see/apa/d/seattle-luxury-you-can-afford-water/7523092437.html,2.0,1286.0
2022-08-18 14:11:00,U District,940.0,Ballard Pod! Utilities and Internet Included!,https://seattle.craigslist.org/see/apa/d/seattle-ballard-pod-utilities-and/7523092025.html,,140.0
2022-08-18 14:11:00,4 Weeks Free! Capitol Hill!,2595.0,Capitol Hill 1x1 Available NOW! Never lived in apartment!,https://seattle.craigslist.org/see/apa/d/seattle-capitol-hill-1x1-available-now/7523091976.html,1.0,542.0
2022-08-18 14:11:00,"4117 124Th Ave Se, Bellevue, Wa",2195.0,1BR 1BA apt | Luxury vanity | Modern kitchen | Washer/Dryer in-home,https://seattle.craigslist.org/see/apa/d/bellevue-1br-1ba-apt-luxury-vanity/7523091784.html,1.0,700.0
2022-08-18 14:09:00,"11301 3Rd Ave Ne, Seattle , Wa",2285.0,"Controlled Access, Night Patrol, Kitchen Island",https://seattle.craigslist.org/see/apa/d/seattle-controlled-access-night-patrol/7519863600.html,1.0,680.0
2022-08-18 14:09:00,Seattle,945.0,Pod in Heart of Capitol Hill! Utilities & Internet Included!,https://seattle.craigslist.org/see/apa/d/seattle-pod-in-heart-of-capitol-hill/7523090828.html,,162.0
2022-08-18 14:08:00,"1208 Pine St Seattle, Wa",3500.0,Capitol Hill 2x2 available Now with 4 weeks free!,https://seattle.craigslist.org/see/apa/d/seattle-capitol-hill-2x2-available-now/7523090522.html,2.0,869.0
2022-08-18 14:08:00,Seattle,1425.0,Rarely Available Gorgeous 2br Condo. Parking & Utilities Incl.,https://seattle.craigslist.org/see/apa/d/seattle-rarely-available-gorgeous-2br/7523084749.html,2.0,905.0
2022-08-18 14:04:00,Seattle,3700.0,Lovely University District Home available early September.,https://seattle.craigslist.org/see/apa/d/seattle-lovely-university-district-home/7523088613.html,4.0,1920.0
2022-08-18 14:04:00,West Seattle,2635.0,Beautiful Upgraded 2 Story Townhome,https://seattle.craigslist.org/see/apa/d/seattle-beautiful-upgraded-story/7523088570.html,2.0,1052.0
2022-08-18 14:02:00,Renton,2665.0,Get the customer service you were looking for at The Windsor!!!,https://seattle.craigslist.org/see/apa/d/renton-get-the-customer-service-you/7523087796.html,3.0,1141.0
2022-08-18 14:01:00,Ballard/Seattle,1335.0,Pet Friendly Luxury Studio w/ Balcony Available AUG/SEPT 2022,https://seattle.craigslist.org/see/apa/d/seattle-pet-friendly-luxury-studio/7523087458.html,,272.0
2022-08-18 14:00:00,"10321 Meridian Ave N, Seattle, Wa",1525.0,"Garage Parking, Pet Friendly, Secure Building",https://seattle.craigslist.org/see/apa/d/seattle-garage-parking-pet-friendly/7519371006.html,1.0,570.0
2022-08-18 14:00:00,1532 Ne 21St Avenue,1599.0,CALL US > PET FRIENDLY! .. Cook's Kitchen Island plus New Appliances,https://seattle.craigslist.org/see/apa/d/portland-call-us-pet-friendly-cooks/7516632777.html,1.0,
2022-08-18 14:00:00,1532 Ne 21St Avenue,1449.0,CALL US -- AVAIL. NOW!! - 1 Bedroom // Hardwood Floors & More!,https://seattle.craigslist.org/see/apa/d/portland-call-us-avail-now-bedroom/7514491444.html,1.0,
2022-08-18 14:00:00,Pike Place,2585.0,"Floor-to-Ceiling Windows, Wall-Mounted AC",https://seattle.craigslist.org/see/apa/d/seattle-floor-to-ceiling-windows-wall/7523086746.html,1.0,556.0
2022-08-18 13:58:00,"South Lake Union, Seattle, Downtown",2747.0,Marlowe- Where Location IS Everything | Come Tour Today!,https://seattle.craigslist.org/see/apa/d/seattle-marlowe-where-location-is/7523085961.html,1.0,660.0
2022-08-18 13:58:00,Seattle,1000.0,Delightful 2 bedroom condo in boutique well cared for building.,https://seattle.craigslist.org/see/apa/d/seattle-delightful-bedroom-condo-in/7523076555.html,2.0,734.0
2022-08-18 13:58:00,Beacon Hill--South,1075.0,Comfortable 1 BR in Adult / 55+ Community !,https://seattle.craigslist.org/see/apa/d/seattle-comfortable-br-in-adult-55/7515414563.html,1.0,
2022-08-18 13:58:00,Seattle,3225.0,2b2b With a Den and Balcony!- Summit at Madison,https://seattle.craigslist.org/see/apa/d/seattle-2b2b-with-den-and-balcony/7523085893.html,2.0,957.0
2022-08-18 13:58:00,Wallingford,2230.0,Brand New Studio with All New Appliances & Free AC!,https://seattle.craigslist.org/see/apa/d/seattle-brand-new-studio-with-all-new/7523085878.html,,473.0
2022-08-18 13:58:00,Beacon Hill--South,1075.0,"Welcome to the Mauna Kea---Our 55+, Quiet, and Comfortable  Home!",https://seattle.craigslist.org/see/apa/d/seattle-welcome-to-the-mauna-kea-our-55/7511351809.html,2.0,
2022-08-18 13:57:00,Seattle,1615.0,"On-Site Storage Units Available, Designer Lighting Fixtures, Balconies",https://seattle.craigslist.org/see/apa/d/seattle-on-site-storage-units-available/7513613967.html,,420.0
2022-08-18 13:57:00,Beacon Hill--South,1075.0,"Welcome to the Mauna Kea---Our 55+, Quiet, and Comfortable  Home!",https://seattle.craigslist.org/see/apa/d/seattle-welcome-to-the-mauna-kea-our-55/7515414240.html,2.0,
2022-08-18 13:56:00,Seattle,2329.0,2x1 MFTE Designated Home With Hardwood Floors! Near Lightrail!,https://seattle.craigslist.org/see/apa/d/seattle-2x1-mfte-designated-home-with/7523085276.html,2.0,927.0
2022-08-18 13:56:00,"2510 Western Avenue, Suite 100 , Seattle, Wa",1481.0,"Laundry Room on Each Floor, Superior Maintenance, Intercom Access",https://seattle.craigslist.org/see/apa/d/seattle-laundry-room-on-each-floor/7517029706.html,,444.0
2022-08-18 13:56:00,Seattle,1779.0,One master bedroom private bathroom in three bedroom house for rent,https://seattle.craigslist.org/see/apa/d/seattle-one-master-bedroom-private/7523076411.html,1.0,
2022-08-18 13:55:00,Seattle,2999.0,Lakefront on Washington Has EVERYTHING You Need!,https://seattle.craigslist.org/see/apa/d/seattle-lakefront-on-washington-has/7523084725.html,1.0,657.0
2022-08-18 13:55:00,"1208 Pine St Seattle, Wa",2195.0,4 weeks free on this studio with a balcony!,https://seattle.craigslist.org/see/apa/d/seattle-weeks-free-on-this-studio-with/7523084675.html,,415.0
2022-08-18 13:54:00,"1321 Minor Ave, Seattle, Wa",1995.0,"Modern kitchen, Open concept plan, Spacious 1BR apt, First Hill area",https://seattle.craigslist.org/see/apa/d/seattle-modern-kitchen-open-concept/7521876662.html,1.0,647.0
2022-08-18 13:52:00,"1208 Pine St Seattle, Wa",2750.0,Lots of natural light in this Large 1x1!,https://seattle.craigslist.org/see/apa/d/seattle-lots-of-natural-light-in-this/7523083517.html,1.0,693.0
2022-08-18 13:52:00,Puyallup,2900.0,"Rent with right to purchase, you pick the house!",https://seattle.craigslist.org/see/apa/d/puyallup-rent-with-right-to-purchase/7516358883.html,3.0,
2022-08-18 13:52:00,Bonney Lake/Sumner Locations,2900.0,House Rentals,https://seattle.craigslist.org/see/apa/d/bonney-lake-house-rentals/7516979760.html,3.0,
2022-08-18 13:51:00,Seattle,2333.0,"Recycling, Business Center, Overflow bike storage",https://seattle.craigslist.org/see/apa/d/seattle-recycling-business-center/7521058658.html,1.0,448.0
2022-08-18 13:51:00,Seattle,2753.0,"3 bedroom, Corner unit with lots of light!",https://seattle.craigslist.org/see/apa/d/lynnwood-bedroom-corner-unit-with-lots/7523082788.html,3.0,1221.0
2022-08-18 13:51:00,"21010 39Th Way S Sea Tac, Wa",2851.0,Bottom Floor 3 bedroom with stairs 2 Parking Spaces,https://seattle.craigslist.org/see/apa/d/kent-bottom-floor-bedroom-with-stairs/7514075541.html,3.0,1194.0
2022-08-18 13:49:00,Ballard/Seattle,1525.0,"Luxury Corner Studio with XL Balcony, Available Aug/Sept 2022!",https://seattle.craigslist.org/see/apa/d/seattle-luxury-corner-studio-with-xl/7523082053.html,,370.0
2022-08-18 13:49:00,4 Weeks Free!!! Captiol Hill,2695.0,Top floor 1x1 with Gorgeous City View!,https://seattle.craigslist.org/see/apa/d/seattle-top-floor-1x1-with-gorgeous/7523081934.html,1.0,542.0
2022-08-18 13:49:00,Seattle,2185.0,2 Bedroom 1 Bath Available Now!,https://seattle.craigslist.org/see/apa/d/kent-bedroom-bath-available-now/7523081835.html,2.0,
2022-08-18 13:48:00,"21010 39Th Way S Sea Tac, Wa",2385.0,2 Bedroom 2 Bathroom,https://seattle.craigslist.org/see/apa/d/kent-bedroom-bathroom/7516938044.html,2.0,881.0
2022-08-18 13:48:00,Seattle,2007.0,"Parking garage, New unique development, Courtyard, Bike room",https://seattle.craigslist.org/see/apa/d/seattle-parking-garage-new-unique/7523081587.html,,
2022-08-18 13:48:00,"Chehalis, Wa",1048.0,Tenants Dream! Nice level home.,https://seattle.craigslist.org/see/apa/d/chehalis-tenants-dream-nice-level-home/7523063003.html,1.0,624.0
2022-08-18 13:48:00,Capitol Hill,2251.0,**URBAN ONE BEDROOMS ONE MONTH FREE**,https://seattle.craigslist.org/see/apa/d/seattle-urban-one-bedrooms-one-month/7523081451.html,,484.0
2022-08-18 13:48:00,Capitol Hill,3500.0,Updated Capitol Hill home,https://seattle.craigslist.org/see/apa/d/seattle-updated-capitol-hill-home/7523081393.html,3.0,2000.0
2022-08-18 13:47:00,"Mt. Baker, Rainier, International District, Beacon Hill",1747.0,Don’t wait. Get Your Dream Apartment! Reserve your new home today!,https://seattle.craigslist.org/see/apa/d/seattle-dont-wait-get-your-dream/7523081124.html,2.0,660.0
2022-08-18 13:46:00,"558 121St Place Northeast, Seattle-Tacoma, Wa",2695.0,"Cable/ Internet ready, On-Site Management, Additional On Site Storage",https://seattle.craigslist.org/see/apa/d/bellevue-cable-internet-ready-on-site/7523071782.html,1.0,669.0
2022-08-18 13:46:00,"520 Occidental Ave S, Seattle, Wa",2229.0,Modern Design with a Unique Twist at The Nolo!,https://seattle.craigslist.org/see/apa/d/seattle-modern-design-with-unique-twist/7522224117.html,1.0,696.0
2022-08-18 13:45:00,"Queen Anne-Gates Foundation, Slu",1450.0,"Queen Anne-  VIEW CORNER UNIT LAMINATE FLOOR,SPACE NEEDLE",https://seattle.craigslist.org/see/apa/d/seattle-queen-anne-view-corner-unit/7523080497.html,1.0,450.0
2022-08-18 13:43:00,Ballard/Seattle,1335.0,Pet Friendly Luxury Studio w/ Balcony Available August/Sept 2022!,https://seattle.craigslist.org/see/apa/d/seattle-pet-friendly-luxury-studio/7523079422.html,,272.0
2022-08-18 13:42:00,Queen Anne,2810.0,"Parking @ $155 Monthly, Pet Friendly, Close to Elliot Bay!",https://seattle.craigslist.org/see/apa/d/seattle-parking-155-monthly-pet/7523079051.html,2.0,1089.0
2022-08-18 13:42:00,West Seattle,1995.0,"Water Views, Wireless Internet Access, Microwave",https://seattle.craigslist.org/see/apa/d/seattle-water-views-wireless-internet/7523079019.html,1.0,579.0
2022-08-18 13:42:00,Seattle U District,1199.0,Preleasing brand new studios! Ready 9/15!,https://seattle.craigslist.org/see/apa/d/seattle-preleasing-brand-new-studios/7523078961.html,,
2022-08-18 13:41:00,Seattle U District,1199.0,New construction ready for move in 9/15!,https://seattle.craigslist.org/see/apa/d/seattle-new-construction-ready-for-move/7523078685.html,,
2022-08-18 13:41:00,Seattle,2636.0,"Package storage, Affordable options, Central Area community",https://seattle.craigslist.org/see/apa/d/seattle-package-storage-affordable/7523078487.html,1.0,
2022-08-18 13:41:00,Seattle,4700.0,Spacious Leschi Home with Expansive Lake Washington Views!,https://seattle.craigslist.org/see/apa/d/seattle-spacious-leschi-home-with/7523078289.html,4.0,2700.0
2022-08-18 13:41:00,Seattle U District,2650.0,Preleasing brand new 2BR! Ready 9/15!,https://seattle.craigslist.org/see/apa/d/seattle-preleasing-brand-new-2br-ready/7523078269.html,2.0,
2022-08-18 13:41:00,Seattle,2240.0,Hold Rate up to 14 DAYS! HUGE one bedroom!,https://seattle.craigslist.org/see/apa/d/seattle-hold-rate-up-to-14-days-huge/7523078259.html,1.0,525.0
2022-08-18 13:38:00,Capitol Hill,3295.0,Modern High-Level Unit with an Amazing View of Seattle,https://seattle.craigslist.org/see/apa/d/seattle-modern-high-level-unit-with-an/7523077183.html,2.0,1055.0
2022-08-18 13:37:00,"255 Lenora St, Seattle, Wa",3815.0,"Perfect For One, Or Two! Walk-in Closet & Double Vanity!",https://seattle.craigslist.org/see/apa/d/seattle-perfect-for-one-or-two-walk-in/7520566129.html,1.0,839.0
2022-08-18 13:37:00,Seattle,1.0,"Professionally Managed, Office Spaces, Fitness Center",https://seattle.craigslist.org/see/apa/d/professionally-managed-office-spaces/7523076797.html,1.0,682.0
2022-08-18 13:37:00,"16104 36Th Ave. W. Lynnwood, Wa",2049.0,have your dream home  right now,https://seattle.craigslist.org/see/apa/d/lynnwood-have-your-dream-home-right-now/7523076482.html,2.0,890.0
2022-08-18 13:35:00,"Roosevelt, Seattle",2300.0,One Bedroom Home Near EVERYTHNG You Need!,https://seattle.craigslist.org/see/apa/d/seattle-one-bedroom-home-near-everythng/7523066886.html,1.0,528.0
2022-08-18 13:35:00,"Snohomish, Wa",1245.0,"Rare property with flexibility of function, location & value! Wowza!",https://seattle.craigslist.org/see/apa/d/snohomish-rare-property-with/7523065376.html,1.0,4000.0
2022-08-18 13:33:00,Ballard,2259.0,Lovely 2 Bedroom MFTE Apartment… Waiting for You to Make it Home!,https://seattle.craigslist.org/see/apa/d/seattle-lovely-bedroom-mfte-apartment/7523074924.html,2.0,812.0
2022-08-18 13:33:00,Beacon Hill,1295.0,Nice Daylight MIL Independent Apartment. Furnished. In-City,https://seattle.craigslist.org/see/apa/d/seattle-nice-daylight-mil-independent/7523074760.html,1.0,600.0
2022-08-18 13:33:00,1820 Minor Ave,1470.0,Spacious 1Bd x 1Ba available at a price you can afford! Balfour Place,https://seattle.craigslist.org/see/apa/d/seattle-spacious-1bd-1ba-available-at/7523074609.html,1.0,500.0
2022-08-18 13:32:00,Uptown/Lower Queen Anne/Seattle Center,1785.0,"Controlled Access, Washer And Dryer, Fireplace, On-Site Maintenance",https://seattle.craigslist.org/see/apa/d/seattle-controlled-access-washer-and/7523067547.html,,423.0
2022-08-18 13:32:00,E.Capitol Hill / Montlake / Madison Valley/Arboretum,3195.0,"SWEET FURNISHED CRAFTSMAN-free parking, storage",https://seattle.craigslist.org/see/apa/d/seattle-sweet-furnished-craftsman-free/7517011222.html,2.0,1000.0
2022-08-18 13:31:00,"11301 3Rd Ave Ne , Seattle, Wa",2175.0,"Outdoor Patio Lounge, Large Balconies, Close to Shopping",https://seattle.craigslist.org/see/apa/d/seattle-outdoor-patio-lounge-large/7520721092.html,1.0,674.0
2022-08-18 13:31:00,Seattle,1980.0,Open 1x1- Call for details on leasing special!,https://seattle.craigslist.org/see/apa/d/seattle-open-1x1-call-for-details-on/7523073709.html,1.0,591.0
2022-08-18 13:30:00,"Seattle, Capitol Hill, Downtown, Broadway, Amazon, Microsoft",2950.0,Need a Different View? Top Floor West Facing 1x1+DEN Available SOON!!,https://seattle.craigslist.org/see/apa/d/seattle-need-different-view-top-floor/7523073390.html,1.0,885.0
2022-08-18 13:29:00,"Poulsbo, Wa",1468.0,This is your opportunity for affordable in-town Poulsbo living.,https://seattle.craigslist.org/see/apa/d/poulsbo-this-is-your-opportunity-for/7523065645.html,1.0,428.0
2022-08-18 13:28:00,Capitol Hill,2995.0,2Bed/1Bath Unit with Fully Renovated Kitchen and ABthroom,https://seattle.craigslist.org/see/apa/d/seattle-2bed-1bath-unit-with-fully/7523072510.html,2.0,1000.0
2022-08-18 13:27:00,"3231 S 204Th St, Seatac, Wa",1922.0,"Location, Community, Quality Living. It Starts Here!",https://seattle.craigslist.org/see/apa/d/seattle-location-community-quality/7512116902.html,2.0,900.0
2022-08-18 13:25:00,Tukwila,2954.0,Extended Stay - Southcenter,https://seattle.craigslist.org/see/apa/d/seattle-extended-stay-southcenter/7523070962.html,1.0,
2022-08-18 13:24:00,West Seattle,1895.0,"2bd 2ba 960sqft House for Rent ($1,895/Month)",https://seattle.craigslist.org/see/apa/d/seattle-2bd-2ba-960sqft-house-for-rent/7523044971.html,2.0,960.0
2022-08-18 13:24:00,"13410 Greenwood Ave N, Seattle, Wa",1500.0,Enjoy the weather on your own balcony!,https://seattle.craigslist.org/see/apa/d/seattle-enjoy-the-weather-on-your-own/7516233465.html,1.0,570.0
2022-08-18 13:23:00,Seattle,2652.0,"Solid wood barn doors *, Custom Elfa closet system",https://seattle.craigslist.org/see/apa/d/seattle-solid-wood-barn-doors-custom/7523066069.html,1.0,658.0
2022-08-18 13:23:00,"South Lake Union, Downtown Seattle, Capitol Hill",2624.0,"Tile Backsplash, Energy Efficient Lighting, Interior Courtyard",https://seattle.craigslist.org/see/apa/d/seattle-tile-backsplash-energy/7523070119.html,1.0,696.0
2022-08-18 13:22:00,Seattle,1835.0,"Cozy Studio, Kitchen Island, Private Balcony + Amenities!",https://seattle.craigslist.org/see/apa/d/seattle-cozy-studio-kitchen-island/7523062124.html,,445.0
2022-08-18 13:22:00,Northgate,1862.0,Mid-Century 1Bed In Northgate!,https://seattle.craigslist.org/see/apa/d/seattle-mid-century-1bed-in-northgate/7523069641.html,1.0,565.0
2022-08-18 13:21:00,"11301 3Rd Ave Ne , Seattle, Wa",2295.0,"Fitness Center, Package Lockers, Ample Storage Space with Bark Park !",https://seattle.craigslist.org/see/apa/d/seattle-fitness-center-package-lockers/7523069422.html,1.0,680.0
2022-08-18 13:21:00,Seattle,2243.0,"Contemporary Urban Residences, Storage Areas, Trash Chutes",https://seattle.craigslist.org/see/apa/d/bellevue-contemporary-urban-residences/7523069378.html,1.0,632.0
2022-08-18 13:20:00,Seattle,1625.0,Biker's Paradise Free storage and trail cruisers,https://seattle.craigslist.org/see/apa/d/seattle-bikers-paradise-free-storage/7523069074.html,1.0,594.0
2022-08-18 13:20:00,Seattle,2646.0,1x1 Penthouse!!Apply Today For 6 Weeks Free!!A/C~W/D In Unit!!,https://seattle.craigslist.org/see/apa/d/seattle-1x1-penthouseapply-today-for/7523069077.html,1.0,686.0
2022-08-18 13:20:00,Lower Queen Anne,3262.0,"Electric Car Charging Stations, Tile Surrounds in tubs",https://seattle.craigslist.org/see/apa/d/seattle-electric-car-charging-stations/7523068946.html,1.0,875.0
